,booliId,streetAddress,constructionYear,soldPriceAbsoluteDiff,soldPricePercentageDiff,listPrice,objectType,descriptiveAreaName,soldPriceType,daysActive,soldDate,latitude,longitude,url,__typename,soldPrice.raw,floor.raw,soldSqmPrice.raw,livingArea.raw,rooms.raw,soldPriceAbsoluteDiff.raw,soldPricePercentageDiff.raw,listPrice.raw,floor,soldSqmPrice,livingArea,rooms
3693,2095519,Gästrikegatan 16A,1907.0,,,,Lägenhet,Vasastan,Sista bud,14.0,2016-08-04,59.34182344,18.04006046,/annons/2095519,SoldProperty,3300000,0.0,97059.0,34.0,1.0,605000.0,22.4,2695000.0,,,,
3694,2142943,Furusundsgatan 8,1940.0,,,,Lägenhet,Gärdet,Sista bud,10.0,2016-08-04,59.34757,18.09643,/bostad/347452,SoldProperty,2900000,1.0,93548.0,31.0,1.0,0.0,0.0,2900000.0,,,,
3695,2142694,Närkesgatan 2,1926.0,,,,Lägenhet,Södermalm,Sista bud,12.0,2016-08-04,59.3119284,18.0817081,/bostad/689896,SoldProperty,6800000,2.0,100000.0,68.0,3.0,1025000.0,17.7,5775000.0,,,,
3696,2139628,Gävlegatan 3,1926.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-08-04,59.3453074,18.0379093,/bostad/311687,SoldProperty,3775000,5.0,80319.0,47.0,1.0,300000.0,8.6,3475000.0,,,,
3697,2143222,Kungsklippan 11,1938.0,,,,Lägenhet,Kungsholmen,Sista bud,9.0,2016-08-03,59.32997163,18.04714881,/annons/2143222,SoldProperty,2610000,,113478.0,23.0,1.0,615000.0,30.8,1995000.0,,,,
3698,2062557,Creutzgatan 1,1927.0,,,,Lägenhet,Kungsholmen,Sista bud,61.0,2016-08-03,59.33215,18.015587,/annons/2062557,SoldProperty,3550000,1.0,91026.0,39.0,2.0,655000.0,22.6,2895000.0,,,,
3699,2095137,Storgatan 12A,,,,,Lägenhet,Östermalm,Sista bud,89.0,2016-08-03,59.3348928,18.0830586,/annons/2095137,SoldProperty,5100000,,87931.0,58.0,2.0,-250000.0,-4.7,5350000.0,,,,
3700,2089351,Surbrunnsgatan 8,1898.0,,,,Lägenhet,Vasastan,Sista bud,14.0,2016-08-03,59.347034,18.063496,/bostad/755010,SoldProperty,5350000,1.0,89167.0,60.0,2.0,400000.0,8.1,4950000.0,,,,
3701,2145724,Hornsbergs Strand 15F,2015.0,,,,Lägenhet,Kungsholmen,Sista bud,2.0,2016-08-03,59.340183,18.013353,/annons/2145724,SoldProperty,3320000,2.0,94857.0,35.0,2.0,0.0,0.0,3320000.0,,,,
3702,2142162,Bjurholmsplan 23,1929.0,,,,Lägenhet,Katarina,Sista bud,12.0,2016-08-03,59.30979322,18.08129242,/annons/2142162,SoldProperty,2710000,,117826.0,23.0,1.0,515000.0,23.5,2195000.0,,,,
3703,2142635,Kungsgatan 52A,,,,,Lägenhet,Centrum,Sista bud,11.0,2016-08-03,59.3349576,18.0606858,/annons/2142635,SoldProperty,1490000,,59600.0,25.0,1.0,190000.0,14.6,1300000.0,,,,
3704,2139752,Kungsklippan 12,1934.0,,,,Lägenhet,Kungsholmen,Sista bud,20.0,2016-08-03,59.330345,18.0484749,/annons/2139752,SoldProperty,4000000,8.0,111111.0,36.0,2.0,605000.0,17.8,3395000.0,,,,
3705,2142407,Celsiusgatan 2,,,,,Lägenhet,Kungsholmen,Sista bud,11.0,2016-08-02,59.332485,18.039015,/bostad/583054,SoldProperty,4300000,1.0,115282.0,37.3,2.0,0.0,0.0,4300000.0,,,,
3706,2095093,Hornsgatan 33A,1907.0,,,,Lägenhet,Södermalm,Sista bud,6.0,2016-08-02,59.31864124,18.06190972,/bostad/438829,SoldProperty,9500000,1.0,85586.0,111.0,4.0,505000.0,5.6,8995000.0,,,,
3707,2140216,Nytorgsgatan 33,1930.0,,,,Lägenhet,Södermalm,Sista bud,18.0,2016-08-02,59.3129123,18.082746,/annons/2140216,SoldProperty,7900000,,96341.0,82.0,3.0,205000.0,2.7,7695000.0,,,,
3708,2144572,Katarina Bangata 60,1987.0,,,,Lägenhet,Södermalm,Sista bud,4.0,2016-08-02,59.31022037,18.08395184,/annons/2144572,SoldProperty,2600000,27.0,92857.0,28.0,1.0,605000.0,30.3,1995000.0,,,,
3709,2136414,Vattugatan 13,2003.0,,,,Lägenhet,Norrmalm,Sista bud,27.0,2016-08-02,59.3304,18.0634,/annons/2136414,SoldProperty,7640000,9.0,79583.0,96.0,3.0,440000.0,6.1,7200000.0,,,,
3710,2135177,Hornsbergs Strand 15D,2016.0,,,,Lägenhet,Kungsholmen,Sista bud,30.0,2016-08-01,59.33998,18.014275,/annons/2135177,SoldProperty,6610000,5.0,83671.0,79.0,3.0,615000.0,10.3,5995000.0,,,,
3711,2103684,Ynglingagatan 27,1923.0,,,,Lägenhet,Vasastan,Sista bud,77.0,2016-08-01,59.34817,18.04451,/bostad/587310,SoldProperty,5100000,2.0,87931.0,58.0,2.0,-100000.0,-1.9,5200000.0,,,,
3712,2142748,Heleneborgsgatan 9A,1926.0,,,,Lägenhet,Högalid,Sista bud,7.0,2016-08-01,59.31904088,18.03759595,/annons/2142748,SoldProperty,2525000,4.0,95283.0,26.5,1.0,30000.0,1.2,2495000.0,,,,
3713,2142034,Björngårdsgatan 11,1928.0,,,,Lägenhet,Södermalm,Sista bud,11.0,2016-08-01,59.3165588,18.0656643,/bostad/161681,SoldProperty,3260000,5.0,105161.0,31.0,1.0,465000.0,16.6,2795000.0,,,,
3714,2139394,Bastugatan 27,1930.0,,,,Lägenhet,Södermalm,Sista bud,19.0,2016-08-01,59.3201003,18.060748,/bostad/155138,SoldProperty,4450000,,111250.0,40.0,2.0,475000.0,11.9,3975000.0,,,,
3715,2000648,Malmgårdsvägen 28,1929.0,,,,Lägenhet,Sofia,Sista bud,13.0,2016-07-31,59.30904304,18.09042537,/bostad/668108,SoldProperty,2700000,0.0,72973.0,37.0,1.0,105000.0,4.0,2595000.0,,,,
3716,2141531,Tullgårdsgatan 14,,,,,Lägenhet,Södermalm,Sista bud,10.0,2016-07-30,59.30600916,18.08678997,/bostad/674677,SoldProperty,6300000,4.0,71591.0,88.0,4.0,705000.0,12.6,5595000.0,,,,
3717,2140455,Folkskolegatan 4,1934.0,,,,Lägenhet,Södermalm,Sista bud,14.0,2016-07-29,59.3180606,18.0292566,/bostad/149523,SoldProperty,3250000,1.0,79268.0,41.0,1.0,255000.0,8.5,2995000.0,,,,
3718,2140329,Blekingegatan 61A,1904.0,,,,Lägenhet,Södermalm,Sista bud,14.0,2016-07-29,59.311024,18.07623,/bostad/161723,SoldProperty,4300000,1.0,87755.0,49.0,2.0,605000.0,16.4,3695000.0,,,,
3719,2140500,Folkskolegatan 5,,,,,Lägenhet,Södermalm,Sista bud,14.0,2016-07-29,59.317875,18.029896,/annons/2140500,SoldProperty,3140000,2.0,95152.0,33.0,2.0,345000.0,12.3,2795000.0,,,,
3720,2143354,Kungsklippan 11,1938.0,,,,Lägenhet,Kungsholmen,Sista bud,3.0,2016-07-29,59.32997163,18.04714881,/bostad/647203,SoldProperty,3300000,0.5,110000.0,30.0,1.0,805000.0,32.3,2495000.0,,,,
3721,2131127,Kungsklippan 11,1938.0,,,,Lägenhet,Kungsholmen,Sista bud,21.0,2016-07-29,59.32997163,18.04714881,/annons/2131127,SoldProperty,2850000,5.0,91935.0,31.0,1.5,355000.0,14.2,2495000.0,,,,
3722,2143652,Tideliusgatan 33,1968.0,,,,Lägenhet,Södermalm,Sista bud,2.0,2016-07-29,59.3104355,18.0648226,/bostad/767688,SoldProperty,3785000,0.0,88023.0,43.0,2.0,790000.0,26.4,2995000.0,,,,
3723,2140523,Bondegatan 8,1905.0,,,,Lägenhet,Katarina,Sista bud,14.0,2016-07-29,59.312523,18.07665,/bostad/590002,SoldProperty,5120000,3.5,89825.0,57.0,2.0,570000.0,12.5,4550000.0,,,,
3724,2115659,Slåttervallsgatan 1,2016.0,,,,Lägenhet,Norra Djurgården,Sista bud,61.0,2016-07-28,59.35427,18.089334,/annons/2115659,SoldProperty,5800000,5.0,69880.0,83.0,3.0,-195000.0,-3.3,5995000.0,,,,
3725,2101810,Frejgatan 47,1929.0,,,,Lägenhet,Vasastan,Sista bud,6.0,2016-07-28,59.34646909,18.05403247,/annons/2101810,SoldProperty,2900000,5.0,107407.0,27.0,1.0,475000.0,19.6,2425000.0,,,,
3726,2102395,Orvar Odds väg 2,1937.0,,,,Lägenhet,Fredhäll,Sista bud,6.0,2016-07-28,59.32979668,17.9998242,/bostad/695559,SoldProperty,3500000,6.0,102941.0,34.0,2.0,725000.0,26.1,2775000.0,,,,
3727,2096373,Badstrandsvägen 19,,,,,Lägenhet,Stora Essingen,Sista bud,82.0,2016-07-28,59.322468,17.990519,/bostad/363374,SoldProperty,2600000,1.0,81250.0,32.0,1.0,0.0,0.0,2600000.0,,,,
3728,2140349,Körsbärsvägen 6,1943.0,,,,Lägenhet,Östermalm,Sista bud,13.0,2016-07-28,59.348984,18.065212,/annons/2140349,SoldProperty,3430000,1.0,96620.0,35.5,2.0,0.0,0.0,3430000.0,,,,
3729,2142808,Hornsbergs Strand 15E,2016.0,,,,Lägenhet,Kungsholmen,Sista bud,3.0,2016-07-28,59.34003444,18.01386678,/annons/2142808,SoldProperty,3320000,3.0,94857.0,35.0,2.0,325000.0,10.9,2995000.0,,,,
3730,2140856,Sveavägen 121B,1928.0,,,,Lägenhet,Vasastan,Sista bud,10.0,2016-07-28,59.34708562,18.0513111,/annons/2140856,SoldProperty,5400000,2.0,100000.0,54.0,2.0,805000.0,17.5,4595000.0,,,,
3731,2043608,Upplandsgatan 40,1883.0,,,,Lägenhet,Vasastan,Sista bud,20.0,2016-07-28,59.341293,18.050077,/annons/2043608,SoldProperty,6300000,4.0,100000.0,63.0,2.0,705000.0,12.6,5595000.0,,,,
3732,2139864,Tavastgatan 31,1931.0,,,,Lägenhet,Mariaberget,Sista bud,10.0,2016-07-28,59.3194558,18.05906447,/annons/2139864,SoldProperty,2825000,0.5,128409.0,22.0,1.0,730000.0,34.8,2095000.0,,,,
3733,2089722,Sveavägen 122,1931.0,,,,Lägenhet,Vasastan,Sista bud,90.0,2016-07-28,59.34516295,18.05479423,/bostad/757151,SoldProperty,2550000,6.0,94444.0,27.0,1.0,-350000.0,-12.1,2900000.0,,,,
3734,2049828,Frödingsvägen 10,1932.0,,,,Lägenhet,Kungsholmen,Sista bud,22.0,2016-07-28,59.33021,18.00249,/annons/2049828,SoldProperty,3300000,3.0,91667.0,36.0,2.0,450000.0,15.8,2850000.0,,,,
3735,2140300,Gyllenborgsgatan 9,,,,,Lägenhet,Kungsholmen,Sista bud,13.0,2016-07-28,59.332703,18.01596,/annons/2140300,SoldProperty,3200000,0.5,79012.0,40.5,1.0,405000.0,14.5,2795000.0,,,,
3736,2141911,Kammakargatan 21,1944.0,,,,Lägenhet,Norrmalm,Sista bud,7.0,2016-07-28,59.3376576,18.0568411,/bostad/332445,SoldProperty,2750000,2.0,105769.0,26.0,1.0,255000.0,10.2,2495000.0,,,,
3737,2131957,Östermalmsgatan 84B,1908.0,,,,Lägenhet,Östermalm,Sista bud,34.0,2016-07-27,59.3401748,18.0852861,/annons/2131957,SoldProperty,13000000,2.0,117117.0,111.0,3.5,550000.0,4.4,12450000.0,,,,
3738,2137524,Essingetorget 42,1938.0,,,,Lägenhet,Stora Essingen,Sista bud,19.0,2016-07-27,59.3206812,17.9878826,/annons/2137524,SoldProperty,3550000,3.0,78889.0,45.0,2.0,555000.0,18.5,2995000.0,,,,
3739,2135839,Banérgatan 44,1939.0,,,,Lägenhet,Östermalm,Sista bud,22.0,2016-07-27,59.3378647,18.0958476,/bostad/138283,SoldProperty,3025000,5.0,121000.0,25.0,1.0,130000.0,4.5,2895000.0,,,,
3740,2103771,Strålgatan 21,1939.0,,,,Lägenhet,Essingeöarna,Sista bud,12.0,2016-07-27,59.32384,18.00575,/bostad/752016,SoldProperty,3000000,1.0,76923.0,39.0,2.0,550000.0,22.4,2450000.0,,,,
3741,2140607,Tomtebogatan 39A,1911.0,,,,Lägenhet,Birkastan,Sista bud,12.0,2016-07-27,59.34162,18.028694,/annons/2140607,SoldProperty,3425000,3.0,110484.0,31.0,1.0,730000.0,27.1,2695000.0,,,,
3742,2141570,Sankt Göransgatan 153,,,,,Lägenhet,Kungsholmen,Sista bud,7.0,2016-07-27,59.33803663,18.0143824,/bostad/721432,SoldProperty,2600000,5.0,115556.0,22.5,1.0,0.0,0.0,2600000.0,,,,
3743,2132625,Lundagatan 38A,1930.0,,,,Lägenhet,Högalid,Sista bud,30.0,2016-07-27,59.31855,18.04583,/bostad/663692,SoldProperty,3625000,1.0,81461.0,44.5,2.0,430000.0,13.5,3195000.0,,,,
3744,2098994,Sveavägen 138,1936.0,,,,Lägenhet,Vasastan,Sista bud,77.0,2016-07-27,59.34598646,18.05398113,/annons/2098994,SoldProperty,5425000,3.0,73311.0,74.0,2.5,-65000.0,-1.2,5490000.0,,,,
3745,2135172,Fatburs Kvarngata 20,,,,,Lägenhet,Södermalm,Sista bud,25.0,2016-07-27,59.31301323,18.05996195,/annons/2135172,SoldProperty,5310000,,67215.0,79.0,3.0,0.0,0.0,5310000.0,,,,
3746,2140576,Creutzgatan 1,1927.0,,,,Lägenhet,Kungsholmen,Sista bud,11.0,2016-07-26,59.33215,18.015587,/bostad/584780,SoldProperty,2800000,3.0,82353.0,34.0,1.0,305000.0,12.2,2495000.0,,,,
3747,1984895,Chapmansgatan 5,1931.0,,,,Lägenhet,Kungsholmen,Sista bud,16.0,2016-07-26,59.3288043,18.03265634,/bostad/584642,SoldProperty,2515000,1.0,86724.0,29.0,1.0,120000.0,5.0,2395000.0,,,,
3748,2140671,Atterbomsvägen 28,1937.0,,,,Lägenhet,Kungsholmen,Sista bud,10.0,2016-07-26,59.326996,18.010115,/bostad/561985,SoldProperty,3020000,2.0,83889.0,36.0,1.5,525000.0,21.0,2495000.0,,,,
3749,2128516,Sehlstedtsgatan 7,1953.0,,,,Lägenhet,Östermalm,Sista bud,24.0,2016-07-26,59.34273105,18.11178113,/annons/2128516,SoldProperty,4400000,,81481.0,54.0,2.0,405000.0,10.1,3995000.0,,,,
3750,2140170,Tavastgatan 14,1933.0,,,,Lägenhet,Mariaberget,Sista bud,11.0,2016-07-26,59.31995,18.062384,/bostad/763591,SoldProperty,3000000,2.0,142857.0,21.0,1.0,850000.0,39.5,2150000.0,,,,
3751,2134692,Norr Mälarstrand 84,1925.0,,,,Lägenhet,Kungsholmen,Sista bud,25.0,2016-07-26,59.3291582,18.0281445,/annons/2134692,SoldProperty,7010000,2.0,100143.0,70.0,3.0,715000.0,11.4,6295000.0,,,,
3752,2077224,Alströmergatan 49,1929.0,,,,Lägenhet,Kungsholmen,Sista bud,11.0,2016-07-26,59.3364689,18.0263287,/bostad/469188,SoldProperty,3250000,2.0,101563.0,32.0,2.0,400000.0,14.0,2850000.0,,,,
3753,2103353,Upplandsgatan 44,1883.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-07-26,59.341603,18.0498288,/bostad/779874,SoldProperty,8300000,1.0,92222.0,90.0,3.0,350000.0,4.4,7950000.0,,,,
3754,2096492,Högbergsgatan 50,1977.0,,,,Lägenhet,Södermalm,Sista bud,78.0,2016-07-25,59.31592282,18.0669212,/bostad/127328,SoldProperty,2950000,1.0,92188.0,32.0,1.0,660000.0,28.8,2290000.0,,,,
3755,2142662,Möregatan 7,1936.0,,,,Lägenhet,Katarina,Sista bud,1.0,2016-07-25,59.311794,18.070213,/annons/2142662,SoldProperty,3020000,,107857.0,28.0,1.0,625000.0,26.1,2395000.0,,,,
3756,2139800,Västgötagränd 3,1991.0,,,,Lägenhet,Södermalm,Sista bud,11.0,2016-07-25,59.31377951,18.06894779,/bostad/571011,SoldProperty,5100000,2.0,61078.0,83.5,3.5,105000.0,2.1,4995000.0,,,,
3757,2104196,Taxgatan 4,2016.0,,,,Lägenhet,Norra Djurgårdsstaden,Sista bud,70.0,2016-07-25,59.358067,18.08777,/annons/2104196,SoldProperty,7500000,5.0,82418.0,91.0,4.0,-200000.0,-2.6,7700000.0,,,,
3758,2140730,Lagerlöfsgatan 8,1943.0,,,,Lägenhet,Kungsholmen,Sista bud,8.0,2016-07-24,59.3298567,18.01876903,/annons/2140730,SoldProperty,4300000,,82692.0,52.0,2.0,405000.0,10.4,3895000.0,,,,
3759,2140249,Timmermansgatan 44,1945.0,,,,Lägenhet,Södermalm,Sista bud,2.0,2016-07-23,59.314827,18.061558,/bostad/126591,SoldProperty,2800000,4.0,107692.0,26.0,1.0,650000.0,30.2,2150000.0,,,,
3760,2138785,Hjärnegatan 5,1904.0,,,,Lägenhet,Kungsholmen,Sista bud,12.0,2016-07-23,59.332447,18.041868,/bostad/436471,SoldProperty,5425000,2.0,84766.0,64.0,3.0,475000.0,9.6,4950000.0,,,,
3761,2137575,Runiusgatan 7,1931.0,,,,Lägenhet,Fredhäll,Sista bud,15.0,2016-07-23,59.32978556,18.00876966,/annons/2137575,SoldProperty,3100000,3.0,81579.0,38.0,2.0,605000.0,24.2,2495000.0,,,,
3762,2138745,Vitalisvägen 6,1931.0,,,,Lägenhet,Kungsholmen,Sista bud,11.0,2016-07-22,59.33075,18.00619,/bostad/463217,SoldProperty,3250000,1.0,84416.0,38.5,2.0,400000.0,14.0,2850000.0,,,,
3763,2138124,Pokalvägen 6,1944.0,,,,Lägenhet,Reimersholme,Sista bud,13.0,2016-07-22,59.31867919,18.02283227,/annons/2138124,SoldProperty,4970000,3.0,85690.0,58.0,2.0,975000.0,24.4,3995000.0,,,,
3764,2055817,Folkskolegatan 12,1929.0,,,,Lägenhet,Hornstull,Sista bud,13.0,2016-07-22,59.317123,18.02989,/annons/2055817,SoldProperty,3800000,1.0,79167.0,48.0,2.0,650000.0,20.6,3150000.0,,,,
3765,2083514,Döbelnsgatan 4,1959.0,,,,Lägenhet,Vasastan,Sista bud,13.0,2016-07-22,59.339622,18.062897,/bostad/343296,SoldProperty,4510000,4.0,88431.0,51.0,2.0,515000.0,12.9,3995000.0,,,,
3766,2094360,Kammakargatan 14,1931.0,,,,Lägenhet,Vasastan Norrmalm,Sista bud,29.0,2016-07-22,59.3394928,18.06362629,/annons/2094360,SoldProperty,4000000,0.5,83333.0,48.0,2.0,225000.0,6.0,3775000.0,,,,
3767,2101043,Kungsholmsgatan 15,1936.0,,,,Lägenhet,Kungsholmen,Sista bud,12.0,2016-07-21,59.3309828,18.0477101,/bostad/646810,SoldProperty,6700000,5.0,82716.0,81.0,3.0,450000.0,7.2,6250000.0,,,,
3768,2137597,Hantverkargatan 76B,1898.0,,,,Lägenhet,Kungsholmen,Sista bud,13.0,2016-07-21,59.33098501,18.03247393,/annons/2137597,SoldProperty,6120000,1.0,95625.0,64.0,2.0,1125000.0,22.5,4995000.0,,,,
3769,2138863,Runiusgatan 5,1931.0,,,,Lägenhet,Kungsholmen,Sista bud,9.0,2016-07-21,59.3298,18.00861,/bostad/712643,SoldProperty,3300000,1.0,70213.0,47.0,2.0,305000.0,10.2,2995000.0,,,,
3770,2137752,Skaraborgsgatan 7,1991.0,,,,Lägenhet,Maria,Sista bud,13.0,2016-07-21,59.31686623,18.07013585,/bostad/127453,SoldProperty,3875000,4.0,76733.0,50.5,2.0,680000.0,21.3,3195000.0,,,,
3771,2106120,Fatbursgatan 33,1901.0,,,,Lägenhet,Södermalm,Sista bud,13.0,2016-07-21,59.3138733,18.060536,/annons/2106120,SoldProperty,3225000,,76786.0,42.0,1.0,475000.0,17.3,2750000.0,,,,
3772,2086003,Hornsbergs Strand 65,2009.0,,,,Lägenhet,Kungsholmen,Sista bud,6.0,2016-07-21,59.34032555,18.00697222,/bostad/307390,SoldProperty,6800000,7.0,98551.0,69.0,3.0,305000.0,4.7,6495000.0,,,,
3773,2127683,Roslagsgatan 45,1929.0,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-07-21,59.34953,18.056723,/annons/2127683,SoldProperty,3415000,1.0,103485.0,33.0,1.0,720000.0,26.7,2695000.0,,,,
3774,2109172,Ringvägen 127,1929.0,,,,Lägenhet,Södermalm,Sista bud,14.0,2016-07-21,59.30816277,18.07778629,/annons/2109172,SoldProperty,3435000,3.0,101029.0,34.0,2.0,640000.0,22.9,2795000.0,,,,
3775,2138988,Tjärhovsgatan 22,1940.0,,,,Lägenhet,Södermalm,Sista bud,9.0,2016-07-21,59.31527,18.077659,/annons/2138988,SoldProperty,2300000,2.0,127778.0,18.0,1.0,0.0,0.0,2300000.0,,,,
3776,2124755,Norrtullsgatan 38,1939.0,,,,Lägenhet,Vasastan,Sista bud,41.0,2016-07-21,59.34967,18.044886,/bostad/685858,SoldProperty,3495000,4.0,72813.0,48.0,2.0,-330000.0,-8.6,3825000.0,,,,
3777,2138620,Doktor Abelins gata 6,1928.0,,,,Lägenhet,Maria,Sista bud,3.0,2016-07-21,59.3159784,18.05451302,/annons/2138620,SoldProperty,2900000,0.0,103571.0,28.0,1.0,800000.0,38.1,2100000.0,,,,
3778,2135193,Valhallavägen 14,1903.0,,,,Lägenhet,Vasastan,Sista bud,18.0,2016-07-21,59.348858,18.061024,/annons/2135193,SoldProperty,5350000,1.0,92241.0,58.0,2.0,400000.0,8.1,4950000.0,,,,
3779,2138164,Folkskolegatan 3,1931.0,,,,Lägenhet,Hornstull,Sista bud,12.0,2016-07-21,59.31807698,18.02982022,/bostad/148300,SoldProperty,3540000,4.0,80455.0,44.0,2.0,545000.0,18.2,2995000.0,,,,
3780,2138169,Katarina Bangata 59C,1933.0,,,,Lägenhet,Södermalm,Sista bud,12.0,2016-07-21,59.309525,18.087982,/annons/2138169,SoldProperty,2890000,2.0,111154.0,26.0,1.0,540000.0,23.0,2350000.0,,,,
3781,2102413,Styrmansgatan 57,1932.0,,,,Lägenhet,Östermalm,Sista bud,12.0,2016-07-21,59.33672,18.08819,/bostad/753702,SoldProperty,4600000,2.0,104545.0,44.0,2.0,605000.0,15.1,3995000.0,,,,
3782,2132355,Tavastgatan 29A,1909.0,,,,Lägenhet,Mariaberget,Sista bud,9.0,2016-07-20,59.31964374,18.06078686,/bostad/763723,SoldProperty,2750000,2.0,125000.0,22.0,1.0,600000.0,27.9,2150000.0,,,,
3783,2115096,Fyrverkarbacken 28,1962.0,,,,Lägenhet,Kungsholmen,Sista bud,12.0,2016-07-20,59.327026,18.019272,/bostad/348635,SoldProperty,2980000,1.0,90303.0,33.0,1.0,485000.0,19.4,2495000.0,,,,
3784,2108251,Warfvinges väg 15,2014.0,,,,Lägenhet,Kungsholmen,Sista bud,19.0,2016-07-20,59.33684757,18.01303641,/annons/2108251,SoldProperty,5900000,4.0,68605.0,86.0,3.0,150000.0,2.6,5750000.0,,,,
3785,2138045,Nytorgsgatan 23A,1931.0,,,,Lägenhet,Södermalm,Sista bud,12.0,2016-07-20,59.314976,18.081636,/bostad/149861,SoldProperty,4140000,3.0,98571.0,42.0,2.0,1145000.0,38.2,2995000.0,,,,
3786,2138042,Kungsklippan 12,1934.0,,,,Lägenhet,Kungsholmen,Sista bud,12.0,2016-07-20,59.330345,18.0484749,/annons/2138042,SoldProperty,3400000,4.0,109677.0,31.0,1.0,505000.0,17.4,2895000.0,,,,
3787,2140502,Sankt Göransgatan 153,1950.0,,,,Lägenhet,Kungsholmen,Sista bud,5.0,2016-07-20,59.33803663,18.0143824,/annons/2140502,SoldProperty,2700000,6.0,120000.0,22.5,1.0,810000.0,42.9,1890000.0,,,,
3788,2136101,Götgatan 90B,1932.0,,,,Lägenhet,Södermalm,Sista bud,12.0,2016-07-20,59.31024034,18.07496432,/bostad/2128368,SoldProperty,3800000,4.0,73077.0,52.0,1.5,850000.0,28.8,2950000.0,,,,
3789,2137813,Västmannagatan 85A,,,,,Lägenhet,Vasastan,Sista bud,12.0,2016-07-20,59.345078,18.04411,/annons/2137813,SoldProperty,4200000,1.0,100000.0,42.0,1.5,750000.0,21.7,3450000.0,,,,
3790,2136616,Creutzgatan 11,1927.0,,,,Lägenhet,Kungsholmen,Sista bud,12.0,2016-07-20,59.332607,18.014692,/annons/2136616,SoldProperty,3000000,4.0,85714.0,35.0,1.0,505000.0,20.2,2495000.0,,,,
3791,2137207,Bondegatan 80,1938.0,,,,Lägenhet,Katarina,Sista bud,11.0,2016-07-20,59.313522,18.091066,/bostad/589968,SoldProperty,3200000,1.0,91429.0,35.0,2.0,505000.0,18.7,2695000.0,,,,
3792,2139934,Hornsbergs Strand 15D,2016.0,,,,Lägenhet,Kungsholmen,Sista bud,6.0,2016-07-20,59.33998,18.014275,/annons/2139934,SoldProperty,6500000,4.0,81761.0,79.5,3.0,0.0,0.0,6500000.0,,,,
3793,2133016,Wennerbergsgatan 6A,,,,,Lägenhet,Kungsholmen,Sista bud,22.0,2016-07-20,59.32762,18.01293,/annons/2133016,SoldProperty,2650000,5.0,94643.0,28.0,1.0,275000.0,11.6,2375000.0,,,,
3794,2102065,Hornsbruksgatan 3A,1971.0,,,,Lägenhet,Högalid,Sista bud,18.0,2016-07-19,59.31661562,18.03978682,/bostad/438147,SoldProperty,5000000,1.0,62500.0,80.0,3.0,150000.0,3.1,4850000.0,,,,
3795,2137804,Sankt Eriksgatan 41,1937.0,,,,Lägenhet,Kungsholmen,Sista bud,11.0,2016-07-19,59.3339,18.0317,/annons/2137804,SoldProperty,3700000,5.0,78723.0,47.0,2.5,500000.0,15.6,3200000.0,,,,
3796,2136476,Södermannagatan 8,1914.0,,,,Lägenhet,Södermalm,Sista bud,13.0,2016-07-19,59.31477,18.079746,/annons/2136476,SoldProperty,3300000,4.0,126923.0,26.0,1.0,805000.0,32.3,2495000.0,,,,
3797,2138154,Västmannagatan 93,,,,,Lägenhet,Vasastan,Sista bud,10.0,2016-07-19,59.34610481,18.04308987,/bostad/783679,SoldProperty,3600000,5.0,112500.0,32.0,1.0,800000.0,28.6,2800000.0,,,,
3798,2122669,Valhallavägen 148B,1974.0,,,,Lägenhet,Östermalm,Sista bud,41.0,2016-07-19,59.339886,18.092266,/annons/2122669,SoldProperty,5200000,,108333.0,48.0,3.0,0.0,0.0,5200000.0,,,,
3799,2134683,Linnégatan 51,1939.0,,,,Lägenhet,Östermalm,Sista bud,18.0,2016-07-19,59.33634305,18.08505112,/annons/2134683,SoldProperty,3920000,1.0,118788.0,33.0,2.0,625000.0,19.0,3295000.0,,,,
3800,2137705,Kungsklippan 20,1935.0,,,,Lägenhet,Kungsholmen,Sista bud,10.0,2016-07-18,59.3305117,18.0471569,/annons/2137705,SoldProperty,3550000,3.0,110938.0,32.0,2.0,700000.0,24.6,2850000.0,,,,
3801,2108481,Smedsbacksgatan 1,1938.0,,,,Lägenhet,Gärdet,Sista bud,59.0,2016-07-18,59.346587,18.1000911,/bostad/740707,SoldProperty,5000000,7.0,76923.0,65.0,3.0,10000.0,0.2,4990000.0,,,,
3802,2088968,Kungsklippan 11,1938.0,,,,Lägenhet,Kungsholmen,Sista bud,80.0,2016-07-18,59.32997163,18.04714881,/annons/2088968,SoldProperty,2950000,2.0,95161.0,31.0,1.5,,,,,,,
3803,2135885,Sockerbruksgränd 12,1964.0,,,,Lägenhet,Högalid,Sista bud,13.0,2016-07-18,59.30952138,18.04753842,/bostad/741667,SoldProperty,6060000,1.0,78194.0,77.5,3.0,665000.0,12.3,5395000.0,,,,
3804,2137849,Tavastgatan 24,1750.0,,,,Lägenhet,Södermalm Mariaberget,Sista bud,9.0,2016-07-17,59.31970876,18.06061149,/bostad/763674,SoldProperty,5500000,2.0,93220.0,59.0,2.0,905000.0,19.7,4595000.0,,,,
